Time,CO2 (PPM),Humidity (%),Temperature (degC),Barometric Pressure (mBar),Latitude,Longitude
2023-06-26T02:51:00-07:00,408.223590909091,48.29656090909091,21.01732818181818,1012.03,47.709999999999994,-122.18000000000005
2023-06-26T02:52:00-07:00,409.0736800000001,46.95754799999999,21.551269,1012.0020000000002,47.709999999999994,-122.18000000000004
2023-06-26T02:53:00-07:00,416.34624999999994,45.91293100000001,21.846079000000003,1012.0550000000001,47.709999999999994,-122.18000000000004
2023-06-26T02:54:00-07:00,421.0795300000001,45.237431,22.228738999999997,1011.9930000000002,47.709999999999994,-122.18000000000004
2023-06-26T02:55:00-07:00,498.57373000000007,43.970646999999985,22.647969999999994,1012.0029000000001,47.709999999999994,-122.18000000000004
2023-06-26T02:56:00-07:00,426.5577699999999,43.521116,22.968944,1011.9653000000001,47.709999999999994,-122.18000000000004
2023-06-26T02:57:00-07:00,409.0339999999999,43.13271272727272,23.172523636363636,1011.9709999999999,47.709999999999994,-122.18000000000005
2023-06-26T02:58:00-07:00,421.38071999999994,42.51861900000001,23.299800000000005,1011.9621000000001,47.709999999999994,-122.18000000000004
2023-06-26T02:59:00-07:00,394.11434,42.382205,23.336121999999996,1012.0168,47.709999999999994,-122.18000000000004
2023-06-26T03:00:00-07:00,426.3957999999999,42.519729999999996,23.258215454545454,1012.013,47.709999999999994,-122.18000000000005
2023-06-26T03:01:00-07:00,411.32487000000003,42.440949999999994,23.355611999999997,1011.9400000000003,47.709999999999994,-122.18000000000004
2023-06-26T03:02:00-07:00,418.62716666666665,42.439443333333344,23.368429999999996,1011.9684444444442,47.709999999999994,-122.18000000000004
2023-06-26T03:03:00-07:00,408.09584444444454,42.61881777777777,23.279125555555556,1011.9524444444445,47.709999999999994,-122.18000000000004
2023-06-26T03:04:00-07:00,391.66479090909087,42.25519727272728,23.45023545454546,1011.9516363636362,47.709999999999994,-122.18000000000005
2023-06-26T03:05:00-07:00,461.35366000000005,42.535402000000005,23.449074000000003,1012.0078,47.709999999999994,-122.18000000000004
2023-06-26T03:06:00-07:00,406.29992000000004,42.97272000000001,23.200731999999995,1012.0220999999999,47.709999999999994,-122.18000000000004
2023-06-26T03:07:00-07:00,391.80026363636375,43.77414090909091,22.863980000000005,1012.0647272727273,47.709999999999994,-122.18000000000005
2023-06-26T03:08:00-07:00,295.6597444444445,44.82438888888889,22.374480000000002,1012.0446666666667,47.709999999999994,-122.18000000000004
2023-06-26T03:09:00-07:00,304.0731636363635,46.68204636363637,21.594601818181822,1012.0917272727271,47.709999999999994,-122.18000000000005
2023-06-26T03:10:00-07:00,390.0142,47.543638,21.200651999999998,1012.0454,47.709999999999994,-122.18000000000004
2023-06-26T03:11:00-07:00,357.7988399999999,47.78717199999999,21.104523999999998,1012.0749999999998,47.709999999999994,-122.18000000000004
2023-06-26T03:12:00-07:00,464.23108,48.181462,21.040435999999993,1012.0709999999997,47.709999999999994,-122.18000000000004
2023-06-26T03:13:00-07:00,403.56888000000004,48.342286000000016,20.992374000000005,1012.0946,47.709999999999994,-122.18000000000004
2023-06-26T03:14:00-07:00,360.13415999999995,48.88458399999999,20.815062000000005,1012.0833999999999,47.709999999999994,-122.18000000000004
2023-06-26T03:15:00-07:00,378.93652727272723,48.47869727272728,20.97678272727272,1012.0880000000001,47.709999999999994,-122.18000000000005
2023-06-26T03:16:00-07:00,501.69558000000006,48.229671999999994,21.053249999999995,1012.0988,47.709999999999994,-122.18000000000004
2023-06-26T03:17:00-07:00,473.76194000000004,48.08227400000001,21.008394000000003,1012.0833999999999,47.709999999999994,-122.18000000000004
